,Unnamed: 0.1,Unnamed: 0_left,SEASON_YEAR,PLAYER_ID_left,PLAYER_NAME_left,NICKNAME_left,TEAM_ID_left,TEAM_ABBREVIATION_left,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN_left,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
0,80,80,2010-11,201959,Taj Gibson,Taj,1610612741,CHI,Chicago Bulls,21001222,2011-04-13T00:00:00,CHI vs. NJN,W,22.22,2,4,0.5,0,0,0.0,5,6,0.833,2,6,8,0,1,0,3,0,2,4,9,15,26.6,0,0,23.0,1,1,1,1,13939,14343,17103,7819,8666,13752,8666,2148,2309,7094,3434,2657,2794,17183,9152,11571,340,1,10314,3087,11061,1722,7461,2133,38,8501,,22:13,,1610612741,CHI,Chicago,201959,Taj Gibson,Taj,,,22.000000:13,136.9,139.5,98.7,97.4,38.2,42.0,0.0,0.0,0.0,0.118,0.3,0.216,12.5,0.5,0.678,0.174,0.179,83.43,83.17,69.31,38,0.146,19.0
1,336,336,2010-11,201959,Taj Gibson,Taj,1610612741,CHI,Chicago Bulls,21001213,2011-04-12T00:00:00,CHI @ NYK,W,21.593333333333337,1,4,0.25,0,0,0.0,2,2,1.0,1,3,4,1,0,0,1,0,1,1,4,2,13.3,0,0,11.0,1,1,1,1,14386,17785,17103,19035,8666,13752,8666,6796,8399,1,6688,8486,8902,11552,16494,11571,2612,1,4451,12408,17086,9453,15796,2133,38,16674,,21:36,,1610612741,CHI,Chicago,201959,Taj Gibson,Taj,,,21.000000:36,105.7,102.6,92.8,97.4,12.9,5.1,0.083,0.0,16.7,0.045,0.125,0.087,0.0,0.25,0.41,0.102,0.107,87.58,86.69,72.24,39,0.087,6.0
2,758,758,2010-11,201959,Taj Gibson,Taj,1610612741,CHI,Chicago Bulls,21001193,2011-04-10T00:00:00,CHI @ ORL,W,30.055,3,6,0.5,0,0,0.0,3,5,0.6,0,11,11,1,2,2,0,1,3,3,9,8,27.7,0,0,25.0,1,1,1,1,8359,11210,13551,7819,8666,13752,8666,4822,3576,10551,13200,252,1061,11552,4475,1461,7858,16556,16166,5059,11061,4754,6922,2133,38,7332,,30:03,,1610612741,CHI,Chicago,201959,Taj Gibson,Taj,,,30.000000:03,117.1,114.5,102.6,98.2,14.5,16.3,0.056,0.5,9.1,0.0,0.379,0.234,18.2,0.5,0.549,0.169,0.173,85.76,88.64,73.86,55,0.134,5.0
3,1029,1029,2010-11,201959,Taj Gibson,Taj,1610612741,CHI,Chicago Bulls,21001180,2011-04-08T00:00:00,CHI @ CLE,W,23.5,4,7,0.571,0,0,0.0,1,2,0.5,0,4,4,0,2,0,0,0,2,1,9,4,11.8,0,0,13.0,1,1,1,1,13049,8488,11869,5995,8666,13752,8666,10775,8399,10901,13200,5857,8902,17183,4475,11571,7858,1,10314,12408,11061,7663,16825,2133,38,15172,,23:30,,1610612741,CHI,Chicago,201959,Taj Gibson,Taj,,,23.000000:30,89.6,87.0,79.9,80.0,9.7,7.0,0.0,0.0,0.0,0.0,0.182,0.091,20.0,0.571,0.571,0.204,0.214,91.63,92.94,77.45,46,0.086,7.0
4,1127,1127,2010-11,201959,Taj Gibson,Taj,1610612741,CHI,Chicago Bulls,21001174,2011-04-07T00:00:00,CHI vs. BOS,W,13.325,3,5,0.6,0,0,0.0,0,0,0.0,1,2,3,1,1,3,1,1,0,1,6,2,22.1,0,0,18.0,1,1,1,1,19848,11210,15311,4885,8666,13752,8666,14187,15157,14187,6688,12039,11636,11552,9152,418,2612,16556,1,12408,14454,9453,10051,2133,38,11630,,13:20,,1610612741,CHI,Chicago,201959,Taj Gibson,Taj,,,13.000000:20,116.5,113.0,106.0,96.0,10.5,17.0,0.143,1.0,14.3,0.1,0.143,0.125,14.3,0.6,0.6,0.24,0.247,80.98,86.45,72.05,23,0.215,18.0
5,1402,1402,2010-11,201959,Taj Gibson,Taj,1610612741,CHI,Chicago Bulls,21001156,2011-04-05T00:00:00,CHI vs. PHX,W,20.958333333333332,4,7,0.571,0,0,0.0,2,5,0.4,1,8,9,1,1,0,0,0,2,3,10,0,21.3,0,0,20.0,1,1,1,1,14865,8488,11869,5995,8666,13752,8666,6796,3576,13620,6688,1129,2102,11552,9152,11571,7858,1,10314,5059,9880,11567,10517,2133,38,10304,,20:58,,1610612741,CHI,Chicago,201959,Taj Gibson,Taj,,,20.000000:58,106.6,104.8,96.9,100.0,9.7,4.8,0.083,1.0,9.1,0.043,0.348,0.196,9.1,0.571,0.543,0.204,0.207,99.26,98.48,82.07,42,0.129,18.0
6,1942,1942,2010-11,201959,Taj Gibson,Taj,1610612741,CHI,Chicago Bulls,21001133,2011-04-02T00:00:00,CHI vs. TOR,W,30.61,6,11,0.545,0,0,0.0,3,3,1.0,4,5,9,1,1,0,0,2,3,2,15,11,26.3,0,0,25.0,1,1,1,1,7965,4364,6221,7065,8666,13752,8666,4822,6990,1,913,3971,2102,11552,9152,11571,7858,22656,16166,7975,5625,3146,7636,2133,38,7332,,30:37,,1610612741,CHI,Chicago,201959,Taj Gibson,Taj,,,30.000000:37,122.3,125.9,100.9,101.8,21.4,24.1,0.05,1.0,7.1,0.138,0.179,0.158,7.1,0.545,0.609,0.191,0.195,87.88,86.25,71.87,54,0.129,17.0
7,2137,2137,2010-11,201959,Taj Gibson,Taj,1610612741,CHI,Chicago Bulls,21001124,2011-04-01T00:00:00,CHI @ DET,W,13.14,1,1,1.0,0,0,0.0,3,4,0.75,2,2,4,0,2,0,1,0,2,3,5,10,10.8,0,0,11.0,1,1,1,1,19957,17785,22313,1,8666,13752,8666,4822,4496,8141,3434,12039,8902,17183,4475,11571,2612,1,10314,5059,16077,3629,17525,2133,38,16674,,13:08,,1610612741,CHI,Chicago,201959,Taj Gibson,Taj,,,13.000000:08,113.1,106.9,78.5,77.8,34.7,29.1,0.0,0.0,0.0,0.143,0.167,0.154,40.0,1.0,0.906,0.152,0.159,98.92,102.28,85.24,29,0.084,6.0
8,2461,2461,2010-11,201959,Taj Gibson,Taj,1610612741,CHI,Chicago Bulls,21001113,2011-03-30T00:00:00,CHI @ MIN,W,23.95,4,7,0.571,0,0,0.0,0,0,0.0,2,4,6,2,0,0,1,0,0,0,8,4,21.2,0,0,18.0,1,1,1,1,12731,8488,11869,5995,8666,13752,8666,14187,15157,14187,3434,5857,5066,7589,16494,11571,2612,1,1,18434,12071,7663,10581,2133,38,11630,,23:57,,1610612741,CHI,Chicago,201959,Taj Gibson,Taj,,,23.000000:57,119.9,118.8,113.9,110.4,6.0,8.3,0.105,0.0,22.2,0.118,0.154,0.14,0.0,0.571,0.571,0.13,0.133,94.24,96.2,80.17,48,0.118,6.0
9,2656,2656,2010-11,201959,Taj Gibson,Taj,1610612741,CHI,Chicago Bulls,21001098,2011-03-28T00:00:00,CHI vs. PHI,L,15.966666666666669,2,6,0.333,0,0,0.0,0,0,0.0,2,1,3,1,0,0,2,2,1,0,4,-4,15.1,0,0,12.0,1,12551,12551,12551,18251,14343,13551,16141,8666,13752,8666,14187,15157,14187,3434,16337,11636,11552,16494,11571,928,22656,4451,18434,17086,16054,14499,2133,38,15898,,15:58,,1610612741,CHI,Chicago,201959,Taj Gibson,Taj,,,15.000000:58,88.3,90.6,97.7,106.5,-9.4,-15.8,0.1,0.0,14.3,0.083,0.056,0.071,0.0,0.333,0.333,0.15,0.159,100.11,94.7,78.91,32,0.061,18.0
