,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
1,1,2019-20,1628449,Chris Boucher,Chris,1610612761,TOR,Toronto Raptors,21901318,2020-08-14T00:00:00,TOR vs. DEN,W,21.5,3,8,0.375,1,3,0.333,2,3,0.667,4,5,9,0,1,0,1,1,2,2,9,5,21.8,0,0,21.0,1,1,1,1,12848,10497,9577,13599,6857,8832,7485,5552,5559,8310,567,4038,1902,16549,7875,10567,2205,14867,9590,6771,10523,6431,9774,1909,101,9566,1,21:30,
332,332,2019-20,1628449,Chris Boucher,Chris,1610612761,TOR,Toronto Raptors,21901305,2020-08-12T00:00:00,TOR @ PHI,W,21.983333333333334,7,12,0.583,4,6,0.667,1,2,0.5,4,5,9,0,1,0,4,1,1,2,19,-8,40.8,0,0,40.0,1,1,1,1,12494,3019,5001,5202,800,3146,1664,9105,6839,9400,567,4038,1902,16549,7875,10567,98,14867,4186,6771,3441,17095,2271,1909,101,2032,1,21:59,
584,584,2019-20,1628449,Chris Boucher,Chris,1610612761,TOR,Toronto Raptors,21901294,2020-08-10T00:00:00,TOR @ MIL,W,29.15,9,15,0.6,3,7,0.429,4,5,0.8,5,6,11,2,0,2,2,0,3,3,25,12,53.2,1,0,49.0,1,1,1,1,7075,1367,2874,4415,1756,2102,6104,2455,2711,6704,254,2739,976,7732,14568,1252,720,1,14861,4183,1417,2830,616,1,101,788,1,29:09,
637,637,2019-20,1628449,Chris Boucher,Chris,1610612761,TOR,Toronto Raptors,21901286,2020-08-09T00:00:00,TOR vs. MEM,W,5.566666666666666,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0,0,1,0,0,0,0,1,1,-1,0.0,0,0,1.0,1,1,1,1,20700,19596,21466,19596,12218,17645,12218,9105,6839,9400,11304,19440,20207,16549,7875,10567,7040,1,1,10668,19946,11353,21711,1909,101,21311,1,5:34,
961,961,2019-20,1628449,Chris Boucher,Chris,1610612761,TOR,Toronto Raptors,21901279,2020-08-07T00:00:00,TOR vs. BOS,L,14.31,3,3,1.0,2,2,1.0,1,1,1.0,0,5,5,1,2,0,1,0,3,1,9,8,17.5,0,0,19.0,1,11184,11184,11184,17614,10497,17424,1,3640,11477,1,9105,11453,1,11304,4038,6393,11429,3918,10567,2205,1,14861,10668,10523,4621,12363,1909,101,10761,1,14:19,
1213,1213,2019-20,1628449,Chris Boucher,Chris,1610612761,TOR,Toronto Raptors,21901266,2020-08-05T00:00:00,TOR @ ORL,W,0.6466666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,-1,1.2,0,0,1.0,1,1,1,1,22289,19596,21466,19596,12218,17645,12218,12027,12814,12027,11304,15663,17262,16549,14568,10567,7040,1,4186,16138,20146,11353,21321,1909,101,21311,1,0:39,
1689,1689,2019-20,1628449,Chris Boucher,Chris,1610612761,TOR,Toronto Raptors,21901243,2020-08-01T00:00:00,TOR vs. LAL,W,1.45,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0.0,1,1,1,1,22094,19596,20287,19596,12218,14524,12218,12027,12814,12027,11304,19440,20207,16549,14568,10567,7040,1,1,16138,20146,11353,21711,1909,101,21739,1,1:27,
2174,2174,2019-20,1628449,Chris Boucher,Chris,1610612761,TOR,Toronto Raptors,21900959,2020-03-09T00:00:00,TOR @ UTA,W,5.55,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,-15,3.0,0,0,2.0,1,1,1,1,20708,19596,18959,19596,12218,11477,12218,12027,12814,12027,11304,19440,20207,16549,14568,10567,2205,1,1,16138,20146,20417,20571,1909,101,20824,1,5:33,
2808,2808,2019-20,1628449,Chris Boucher,Chris,1610612761,TOR,Toronto Raptors,21900929,2020-03-05T00:00:00,TOR @ GSW,W,7.85,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,0,2,1,2,9,6.2,0,0,5.0,1,1,1,1,20076,16399,18959,7108,12218,14524,12218,12027,12814,12027,11304,15663,17262,16549,14568,10567,2205,1,9590,10668,18314,4119,18987,1909,101,19308,1,7:51,
3088,3088,2019-20,1628449,Chris Boucher,Chris,1610612761,TOR,Toronto Raptors,21900914,2020-03-03T00:00:00,TOR @ PHX,W,28.733333333333334,5,12,0.417,2,5,0.4,7,8,0.875,6,9,15,0,1,2,1,1,3,4,19,13,45.0,1,0,42.0,1,1,1,1,7381,5844,5001,12074,3640,4572,6455,742,894,5983,114,784,238,16549,7875,1252,2205,14867,14861,2590,3441,2491,1524,1,101,1651,1,28:44,
